Year,Year ending,Local Government Area,Location Division,Location Subdivision,Location Group,Incidents Recorded
2014,March,Yarra,3 Other,39 Other location,391 Massage Parlour/Brothel,4
2014,March,Yarra,3 Other,39 Other location,392 Other Location (Not Elsewhere),81
2014,March,Yarra,3 Other,39 Other location,393 Construction Site,46
2014,March,Yarra Ranges,1 Residential,11 Dwelling - private,111 Flat/Unit/Apartment,63
2014,March,Yarra Ranges,1 Residential,11 Dwelling - private,112 House,1213
2014,March,Yarra Ranges,1 Residential,11 Dwelling - private,113 Bungalow,10
2014,March,Yarra Ranges,1 Residential,11 Dwelling - private,114 Caravan/Mobile Home,6
2014,March,Yarra Ranges,1 Residential,11 Dwelling - private,116 Ministry Of Housing,3
2014,March,Yarra Ranges,1 Residential,12 Dwelling  - non-private,121 Boarding House,7
2014,March,Yarra Ranges,1 Residential,12 Dwelling  - non-private,122 Holiday Home,9
2014,March,Yarra Ranges,1 Residential,12 Dwelling  - non-private,123 Guest House,2
2014,March,Yarra Ranges,1 Residential,12 Dwelling  - non-private,124 Nursing Home,7
2014,March,Yarra Ranges,1 Residential,12 Dwelling  - non-private,125 Hotel/Motel,18
2014,March,Yarra Ranges,1 Residential,12 Dwelling  - non-private,126 Other Dwelling,4
2014,March,Yarra Ranges,1 Residential,13 Grounds/surrounding land,131 Clothesline/Laundry,3
2014,March,Yarra Ranges,1 Residential,13 Grounds/surrounding land,132 Backyard,63
2014,March,Yarra Ranges,1 Residential,13 Grounds/surrounding land,133 Frontyard,447
2014,March,Yarra Ranges,1 Residential,13 Grounds/surrounding land,134 Garage,82
2014,March,Yarra Ranges,1 Residential,13 Grounds/surrounding land,135 Shed,62
2014,March,Yarra Ranges,1 Residential,13 Grounds/surrounding land,136 Premises Under Construction,17
2014,March,Yarra Ranges,1 Residential,13 Grounds/surrounding land,137 Other Residential (nec),16
2014,March,Yarra Ranges,2 Community,21 Education,211 School,126
2014,March,Yarra Ranges,2 Community,21 Education,212 School Grounds,19
2014,March,Yarra Ranges,2 Community,21 Education,213 Other Educational,16
2014,March,Yarra Ranges,2 Community,22 Health,221 Hospital,4
2014,March,Yarra Ranges,2 Community,22 Health,222 Medical Centre,10
2014,March,Yarra Ranges,2 Community,22 Health,224 Other Health,11
2014,March,Yarra Ranges,2 Community,23 Religious,231 Church,7
2014,March,Yarra Ranges,2 Community,24 Public Transport,241 Train,28
2014,March,Yarra Ranges,2 Community,24 Public Transport,242 Train Station,190
2014,March,Yarra Ranges,2 Community,24 Public Transport,243 Railway Carpark,13
2014,March,Yarra Ranges,2 Community,24 Public Transport,245 Bus/Bus Stop,22
2014,March,Yarra Ranges,2 Community,24 Public Transport,246 Depot/Terminal,2
2014,March,Yarra Ranges,2 Community,24 Public Transport,249 Taxi,1
2014,March,Yarra Ranges,2 Community,25 Other Transport,251 Private Car,16
2014,March,Yarra Ranges,2 Community,25 Other Transport,253 Boat,1
2014,March,Yarra Ranges,2 Community,25 Other Transport,255 Carpark (Single Level),137
2014,March,Yarra Ranges,2 Community,25 Other Transport,256 Carpark (Multi Level),8
2014,March,Yarra Ranges,2 Community,25 Other Transport,257 Other Transport Type/Area,8
2014,March,Yarra Ranges,2 Community,26 Justice,261 Police Station,31
2014,March,Yarra Ranges,2 Community,26 Justice,262 Court,2
2014,March,Yarra Ranges,2 Community,27 Open Space,271 Parkland/Reserve,116
2014,March,Yarra Ranges,2 Community,27 Open Space,272 Rural,6
2014,March,Yarra Ranges,2 Community,27 Open Space,273 Vacant Block,2
2014,March,Yarra Ranges,2 Community,27 Open Space,275 Other Open Space,15
2014,March,Yarra Ranges,2 Community,28 Street/footpath,281 Street/Lane/Footpath,605
2014,March,Yarra Ranges,2 Community,29 Other community location,291 Cemetery,6
2014,March,Yarra Ranges,2 Community,29 Other community location,292 Civic Centre,4
2014,March,Yarra Ranges,3 Other,31 Admin/professional,311 Business Office,31
2014,March,Yarra Ranges,3 Other,31 Admin/professional,312 Other Admin/Professional,12
2014,March,Yarra Ranges,3 Other,32 Financial,321 Bank,19
2014,March,Yarra Ranges,3 Other,32 Financial,323 ATM/Eftpos,4
2014,March,Yarra Ranges,3 Other,33 Retail,331 Chemist/Pharmacy,27
2014,March,Yarra Ranges,3 Other,33 Retail,3310 24Hr Convenience,24
2014,March,Yarra Ranges,3 Other,33 Retail,3311 Restaurant/Fastfood,101
2014,March,Yarra Ranges,3 Other,33 Retail,3312 Other Retail,294
2014,March,Yarra Ranges,3 Other,33 Retail,332 Service Station,105
2014,March,Yarra Ranges,3 Other,33 Retail,333 Jeweller,2
2014,March,Yarra Ranges,3 Other,33 Retail,334 2nd Hand Dealer,3
2014,March,Yarra Ranges,3 Other,33 Retail,335 Supermarket,168
2014,March,Yarra Ranges,3 Other,33 Retail,336 Department Store,30
2014,March,Yarra Ranges,3 Other,33 Retail,337 Shopping Complex,101
2014,March,Yarra Ranges,3 Other,33 Retail,338 Car Sales Yard,9
2014,March,Yarra Ranges,3 Other,33 Retail,339 Milkbar,6
2014,March,Yarra Ranges,3 Other,34 Wholesale,341 Any Wholesale,1
2014,March,Yarra Ranges,3 Other,35 Warehousing/storage,351 Warehousing/Storage,14
2014,March,Yarra Ranges,3 Other,36 Manufacturing,361 Factory,29
2014,March,Yarra Ranges,3 Other,36 Manufacturing,362 Any Manufacturing,7
2014,March,Yarra Ranges,3 Other,37 Agricultural,371 Farmland/Agricultural,18
2014,March,Yarra Ranges,3 Other,37 Agricultural,372 Orchard,1
2014,March,Yarra Ranges,3 Other,37 Agricultural,373 Other Agricultural,10
2014,March,Yarra Ranges,3 Other,38 Recreational,381 Licensed Premises,71
2014,March,Yarra Ranges,3 Other,38 Recreational,384 Sport Area/Facility,50
2014,March,Yarra Ranges,3 Other,38 Recreational,385 Gaming Venue,3
2014,March,Yarra Ranges,3 Other,38 Recreational,386 Other Rec./Sports,33
2014,March,Yarra Ranges,3 Other,39 Other location,392 Other Location (Not Elsewhere),77
2014,March,Yarra Ranges,3 Other,39 Other location,393 Construction Site,24
2014,March,Yarriambiack,1 Residential,11 Dwelling - private,111 Flat/Unit/Apartment,1
2014,March,Yarriambiack,1 Residential,11 Dwelling - private,112 House,84
2014,March,Yarriambiack,1 Residential,12 Dwelling  - non-private,124 Nursing Home,1
2014,March,Yarriambiack,1 Residential,12 Dwelling  - non-private,125 Hotel/Motel,2
2014,March,Yarriambiack,1 Residential,13 Grounds/surrounding land,132 Backyard,5
2014,March,Yarriambiack,1 Residential,13 Grounds/surrounding land,133 Frontyard,7
2014,March,Yarriambiack,1 Residential,13 Grounds/surrounding land,134 Garage,1
2014,March,Yarriambiack,1 Residential,13 Grounds/surrounding land,135 Shed,1
2014,March,Yarriambiack,2 Community,21 Education,211 School,1
2014,March,Yarriambiack,2 Community,24 Public Transport,245 Bus/Bus Stop,1
2014,March,Yarriambiack,2 Community,24 Public Transport,247 Freight Yard,1
2014,March,Yarriambiack,2 Community,25 Other Transport,251 Private Car,2
2014,March,Yarriambiack,2 Community,25 Other Transport,255 Carpark (Single Level),2
2014,March,Yarriambiack,2 Community,26 Justice,261 Police Station,1
2014,March,Yarriambiack,2 Community,27 Open Space,271 Parkland/Reserve,4
2014,March,Yarriambiack,2 Community,27 Open Space,272 Rural,3
2014,March,Yarriambiack,2 Community,27 Open Space,273 Vacant Block,2
2014,March,Yarriambiack,2 Community,27 Open Space,275 Other Open Space,1
2014,March,Yarriambiack,2 Community,28 Street/footpath,281 Street/Lane/Footpath,32
2014,March,Yarriambiack,2 Community,29 Other community location,291 Cemetery,1
2014,March,Yarriambiack,3 Other,31 Admin/professional,311 Business Office,2
2014,March,Yarriambiack,3 Other,32 Financial,323 ATM/Eftpos,1
2014,March,Yarriambiack,3 Other,33 Retail,3312 Other Retail,5
2014,March,Yarriambiack,3 Other,33 Retail,332 Service Station,1
2014,March,Yarriambiack,3 Other,33 Retail,334 2nd Hand Dealer,1
2014,March,Yarriambiack,3 Other,33 Retail,335 Supermarket,3
2014,March,Yarriambiack,3 Other,33 Retail,338 Car Sales Yard,1
2014,March,Yarriambiack,3 Other,35 Warehousing/storage,351 Warehousing/Storage,3
2014,March,Yarriambiack,3 Other,36 Manufacturing,362 Any Manufacturing,1
2014,March,Yarriambiack,3 Other,37 Agricultural,371 Farmland/Agricultural,3
2014,March,Yarriambiack,3 Other,38 Recreational,381 Licensed Premises,5
2014,March,Yarriambiack,3 Other,38 Recreational,384 Sport Area/Facility,5
2014,March,Yarriambiack,3 Other,38 Recreational,386 Other Rec./Sports,2
2014,March,Yarriambiack,3 Other,39 Other location,392 Other Location (Not Elsewhere),7
2013,March,Alpine,1 Residential,11 Dwelling - private,111 Flat/Unit/Apartment,7
2013,March,Alpine,1 Residential,11 Dwelling - private,112 House,59
2013,March,Alpine,1 Residential,11 Dwelling - private,114 Caravan/Mobile Home,8
2013,March,Alpine,1 Residential,12 Dwelling  - non-private,125 Hotel/Motel,11
2013,March,Alpine,1 Residential,12 Dwelling  - non-private,126 Other Dwelling,2
2013,March,Alpine,1 Residential,13 Grounds/surrounding land,132 Backyard,2
2013,March,Alpine,1 Residential,13 Grounds/surrounding land,133 Frontyard,4
2013,March,Alpine,1 Residential,13 Grounds/surrounding land,134 Garage,1
2013,March,Alpine,1 Residential,13 Grounds/surrounding land,135 Shed,2
2013,March,Alpine,1 Residential,13 Grounds/surrounding land,137 Other Residential (nec),1
2013,March,Alpine,2 Community,21 Education,211 School,10
2013,March,Alpine,2 Community,22 Health,222 Medical Centre,2
2013,March,Alpine,2 Community,25 Other Transport,255 Carpark (Single Level),11
2013,March,Alpine,2 Community,26 Justice,261 Police Station,1
2013,March,Alpine,2 Community,26 Justice,262 Court,1
2013,March,Alpine,2 Community,27 Open Space,271 Parkland/Reserve,12
2013,March,Alpine,2 Community,27 Open Space,272 Rural,5
2013,March,Alpine,2 Community,27 Open Space,275 Other Open Space,2
2013,March,Alpine,2 Community,28 Street/footpath,281 Street/Lane/Footpath,55
2013,March,Alpine,3 Other,31 Admin/professional,311 Business Office,2
2013,March,Alpine,3 Other,32 Financial,321 Bank,1
2013,March,Alpine,3 Other,33 Retail,331 Chemist/Pharmacy,1
2013,March,Alpine,3 Other,33 Retail,3311 Restaurant/Fastfood,3
2013,March,Alpine,3 Other,33 Retail,3312 Other Retail,16
2013,March,Alpine,3 Other,33 Retail,332 Service Station,2
2013,March,Alpine,3 Other,33 Retail,333 Jeweller,1
2013,March,Alpine,3 Other,33 Retail,335 Supermarket,6
2013,March,Alpine,3 Other,33 Retail,336 Department Store,1
2013,March,Alpine,3 Other,34 Wholesale,341 Any Wholesale,2
2013,March,Alpine,3 Other,36 Manufacturing,362 Any Manufacturing,2
2013,March,Alpine,3 Other,37 Agricultural,371 Farmland/Agricultural,9
2013,March,Alpine,3 Other,37 Agricultural,373 Other Agricultural,1
2013,March,Alpine,3 Other,38 Recreational,381 Licensed Premises,10
2013,March,Alpine,3 Other,38 Recreational,384 Sport Area/Facility,2
2013,March,Alpine,3 Other,38 Recreational,386 Other Rec./Sports,6
2013,March,Alpine,3 Other,39 Other location,392 Other Location (Not Elsewhere),8
2013,March,Ararat,1 Residential,11 Dwelling - private,111 Flat/Unit/Apartment,12
2013,March,Ararat,1 Residential,11 Dwelling - private,112 House,217
2013,March,Ararat,1 Residential,11 Dwelling - private,114 Caravan/Mobile Home,2
2013,March,Ararat,1 Residential,11 Dwelling - private,116 Ministry Of Housing,1
2013,March,Ararat,1 Residential,12 Dwelling  - non-private,124 Nursing Home,1
2013,March,Ararat,1 Residential,12 Dwelling  - non-private,125 Hotel/Motel,9
2013,March,Ararat,1 Residential,12 Dwelling  - non-private,126 Other Dwelling,2
2013,March,Ararat,1 Residential,13 Grounds/surrounding land,131 Clothesline/Laundry,1
2013,March,Ararat,1 Residential,13 Grounds/surrounding land,132 Backyard,14
2013,March,Ararat,1 Residential,13 Grounds/surrounding land,133 Frontyard,63
2013,March,Ararat,1 Residential,13 Grounds/surrounding land,134 Garage,4
2013,March,Ararat,1 Residential,13 Grounds/surrounding land,135 Shed,17
2013,March,Ararat,1 Residential,13 Grounds/surrounding land,136 Premises Under Construction,1
2013,March,Ararat,1 Residential,13 Grounds/surrounding land,137 Other Residential (nec),10
2013,March,Ararat,2 Community,21 Education,211 School,12
2013,March,Ararat,2 Community,21 Education,212 School Grounds,3
2013,March,Ararat,2 Community,21 Education,213 Other Educational,1
2013,March,Ararat,2 Community,22 Health,221 Hospital,1
2013,March,Ararat,2 Community,23 Religious,231 Church,2
2013,March,Ararat,2 Community,24 Public Transport,242 Train Station,3
2013,March,Ararat,2 Community,24 Public Transport,245 Bus/Bus Stop,2
2013,March,Ararat,2 Community,24 Public Transport,247 Freight Yard,1
2013,March,Ararat,2 Community,24 Public Transport,249 Taxi,1
2013,March,Ararat,2 Community,25 Other Transport,251 Private Car,3
2013,March,Ararat,2 Community,25 Other Transport,255 Carpark (Single Level),11
2013,March,Ararat,2 Community,26 Justice,261 Police Station,10
2013,March,Ararat,2 Community,26 Justice,262 Court,29
2013,March,Ararat,2 Community,26 Justice,265 Other Justice Facility,1
2013,March,Ararat,2 Community,26 Justice,269 Other Justice (nec),1
2013,March,Ararat,2 Community,27 Open Space,271 Parkland/Reserve,11
2013,March,Ararat,2 Community,27 Open Space,272 Rural,3
2013,March,Ararat,2 Community,27 Open Space,274 Beach Foreshore,1
2013,March,Ararat,2 Community,27 Open Space,275 Other Open Space,5
2013,March,Ararat,2 Community,28 Street/footpath,281 Street/Lane/Footpath,198
2013,March,Ararat,2 Community,29 Other community location,291 Cemetery,2
2013,March,Ararat,3 Other,31 Admin/professional,311 Business Office,10
2013,March,Ararat,3 Other,31 Admin/professional,312 Other Admin/Professional,1
2013,March,Ararat,3 Other,32 Financial,321 Bank,2
2013,March,Ararat,3 Other,33 Retail,331 Chemist/Pharmacy,1
2013,March,Ararat,3 Other,33 Retail,3311 Restaurant/Fastfood,7
2013,March,Ararat,3 Other,33 Retail,3312 Other Retail,10
2013,March,Ararat,3 Other,33 Retail,332 Service Station,14
2013,March,Ararat,3 Other,33 Retail,334 2nd Hand Dealer,1
2013,March,Ararat,3 Other,33 Retail,335 Supermarket,14
2013,March,Ararat,3 Other,33 Retail,336 Department Store,2
2013,March,Ararat,3 Other,33 Retail,339 Milkbar,1
2013,March,Ararat,3 Other,34 Wholesale,341 Any Wholesale,1
2013,March,Ararat,3 Other,35 Warehousing/storage,351 Warehousing/Storage,1
2013,March,Ararat,3 Other,36 Manufacturing,361 Factory,4
2013,March,Ararat,3 Other,36 Manufacturing,362 Any Manufacturing,2
2013,March,Ararat,3 Other,37 Agricultural,371 Farmland/Agricultural,15
2013,March,Ararat,3 Other,37 Agricultural,373 Other Agricultural,1
2013,March,Ararat,3 Other,38 Recreational,381 Licensed Premises,23
2013,March,Ararat,3 Other,38 Recreational,384 Sport Area/Facility,14
2013,March,Ararat,3 Other,38 Recreational,385 Gaming Venue,2
2013,March,Ararat,3 Other,38 Recreational,386 Other Rec./Sports,5
2013,March,Ararat,3 Other,39 Other location,392 Other Location (Not Elsewhere),13
2013,March,Ballarat,1 Residential,11 Dwelling - private,111 Flat/Unit/Apartment,242
2013,March,Ballarat,1 Residential,11 Dwelling - private,112 House,1879
2013,March,Ballarat,1 Residential,11 Dwelling - private,113 Bungalow,5
2013,March,Ballarat,1 Residential,11 Dwelling - private,114 Caravan/Mobile Home,2
2013,March,Ballarat,1 Residential,11 Dwelling - private,116 Ministry Of Housing,39
2013,March,Ballarat,1 Residential,12 Dwelling  - non-private,121 Boarding House,19
2013,March,Ballarat,1 Residential,12 Dwelling  - non-private,123 Guest House,6
2013,March,Ballarat,1 Residential,12 Dwelling  - non-private,124 Nursing Home,5
2013,March,Ballarat,1 Residential,12 Dwelling  - non-private,125 Hotel/Motel,42
2013,March,Ballarat,1 Residential,12 Dwelling  - non-private,126 Other Dwelling,15
2013,March,Ballarat,1 Residential,13 Grounds/surrounding land,131 Clothesline/Laundry,1
2013,March,Ballarat,1 Residential,13 Grounds/surrounding land,132 Backyard,113
2013,March,Ballarat,1 Residential,13 Grounds/surrounding land,133 Frontyard,705
2013,March,Ballarat,1 Residential,13 Grounds/surrounding land,134 Garage,118
2013,March,Ballarat,1 Residential,13 Grounds/surrounding land,135 Shed,72
2013,March,Ballarat,1 Residential,13 Grounds/surrounding land,136 Premises Under Construction,38
2013,March,Ballarat,1 Residential,13 Grounds/surrounding land,137 Other Residential (nec),52
2013,March,Ballarat,2 Community,21 Education,211 School,86
2013,March,Ballarat,2 Community,21 Education,212 School Grounds,25
2013,March,Ballarat,2 Community,21 Education,213 Other Educational,15
2013,March,Ballarat,2 Community,22 Health,221 Hospital,25
2013,March,Ballarat,2 Community,22 Health,222 Medical Centre,17
2013,March,Ballarat,2 Community,22 Health,224 Other Health,29
2013,March,Ballarat,2 Community,23 Religious,231 Church,14
2013,March,Ballarat,2 Community,23 Religious,232 Other religious,2
2013,March,Ballarat,2 Community,24 Public Transport,241 Train,7
2013,March,Ballarat,2 Community,24 Public Transport,242 Train Station,22
2013,March,Ballarat,2 Community,24 Public Transport,243 Railway Carpark,7
2013,March,Ballarat,2 Community,24 Public Transport,245 Bus/Bus Stop,9
2013,March,Ballarat,2 Community,24 Public Transport,246 Depot/Terminal,2
2013,March,Ballarat,2 Community,24 Public Transport,249 Taxi,6
2013,March,Ballarat,2 Community,25 Other Transport,251 Private Car,15
2013,March,Ballarat,2 Community,25 Other Transport,252 Airfield,2
2013,March,Ballarat,2 Community,25 Other Transport,254 Dock/Wharf,2
2013,March,Ballarat,2 Community,25 Other Transport,255 Carpark (Single Level),159
2013,March,Ballarat,2 Community,25 Other Transport,256 Carpark (Multi Level),12
2013,March,Ballarat,2 Community,25 Other Transport,257 Other Transport Type/Area,15
2013,March,Ballarat,2 Community,26 Justice,261 Police Station,44
2013,March,Ballarat,2 Community,26 Justice,262 Court,185
2013,March,Ballarat,2 Community,26 Justice,265 Other Justice Facility,3
2013,March,Ballarat,2 Community,26 Justice,269 Other Justice (nec),1
2013,March,Ballarat,2 Community,27 Open Space,271 Parkland/Reserve,54
2013,March,Ballarat,2 Community,27 Open Space,272 Rural,4
2013,March,Ballarat,2 Community,27 Open Space,273 Vacant Block,4
2013,March,Ballarat,2 Community,27 Open Space,275 Other Open Space,11
2013,March,Ballarat,2 Community,28 Street/footpath,281 Street/Lane/Footpath,1082
